match_id,date,league,home_team,away_team,city,venue,broadcaster,time_slot,viewership_tv_millions,viewership_digital_millions,social_buzz_volume,sentiment_score,brand_recall_score,ad_integration_score,on_screen_time_seconds,sponsor_category,ad_format,sponsor_spend_crores_inr,sponsor_value_est_crores_inr,roi_estimated
IPL2018-09552,29-03-2018,IPL,Sunrisers Hyderabad,Kolkata Knight Riders,Chandigarh,Wankhede Stadium,Viacom18 / JioCinema,Prime,7.98,8.14,703254,0.539,95,0.489,3226,Gaming,On-ground signage,4.2,95.01,21.62
IPL2018-09553,17-05-2018,IPL,Mumbai Indians,Punjab Kings,Delhi,Arun Jaitley Stadium,Star Sports,Prime,7.06,7.07,637639,0.368,95,0.883,2921,Telecom,Jersey front,2.57,84.18,31.75
IPL2018-09554,09-05-2018,IPL,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,Arun Jaitley Stadium,Viacom18 / JioCinema,Prime,7.97,10.63,1160967,0.207,95,0.62,3754,E-commerce,Presenter title,1.58,121.15,75.68
IPL2018-09555,30-05-2018,IPL,Rajasthan Royals,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,DD Sports,Prime,8.95,9.37,797232,0.483,95,0.993,2634,Gaming,Jersey sleeve,4.13,124.81,29.22
IPL2018-09556,14-04-2018,IPL,Rajasthan Royals,Kolkata Knight Riders,Lucknow,IS Bindra Stadium,Star Sports,Prime,6.74,8.75,1006986,0.466,95,0.66,4128,BFSI,Presenter title,1.32,94.04,70.24
IPL2018-09557,05-05-2018,IPL,Kolkata Knight Riders,Mumbai Indians,Mumbai,Wankhede Stadium,Viacom18 / JioCinema,Prime,9.6,10.67,1111823,0.442,95,0.591,740,Consumer Goods,On-ground signage,2.8,136.71,47.82
IPL2018-09558,22-04-2018,IPL,Mumbai Indians,Royal Challengers Bengaluru,Mumbai,Eden Gardens,Star Sports,Prime,8.44,9.47,1170713,0.374,95,0.486,3711,E-commerce,Jersey sleeve,4.34,111.61,24.72
IPL2018-09559,06-04-2018,IPL,Lucknow Super Giants,Sunrisers Hyderabad,Ahmedabad,IS Bindra Stadium,Star Sports,Prime,7.93,9.72,1242686,0.467,95,0.442,1692,E-commerce,LED perimeter,3.9,111.07,27.48
IPL2018-09560,18-04-2018,IPL,Kolkata Knight Riders,Chennai Super Kings,Jaipur,M. A. Chidambaram Stadium,Star Sports,Prime,6.64,9.19,1130220,0.502,95,0.929,3206,Telecom,Jersey sleeve,3.82,99.86,25.14
IPL2018-09561,10-04-2018,IPL,Gujarat Titans,Royal Challengers Bengaluru,Ahmedabad,M. A. Chidambaram Stadium,Star Sports,Prime,7.49,9.15,771447,0.686,95,0.473,3262,Consumer Goods,Jersey sleeve,2.99,101.38,32.91
IPL2018-09562,27-05-2018,IPL,Mumbai Indians,Royal Challengers Bengaluru,Jaipur,M. A. Chidambaram Stadium,Viacom18 / JioCinema,Prime,8.06,8.53,1265397,0.515,95,0.928,2491,Consumer Goods,Digital overlay,2.29,105.8,45.2
IPL2018-09563,06-04-2018,IPL,Sunrisers Hyderabad,Kolkata Knight Riders,Ahmedabad,Wankhede Stadium,Viacom18 / JioCinema,Prime,7.5,9.11,1063683,0.521,95,0.73,2415,Telecom,Broadcast L-band,2.57,104.67,39.73
IPL2018-09564,02-06-2018,IPL,Delhi Capitals,Gujarat Titans,Chandigarh,Rajiv Gandhi Intl. Stadium,DD Sports,Late,3.99,5.57,704169,0.361,95,0.797,3836,Auto,Jersey sleeve,0.87,50.37,56.9
IPL2018-09565,05-04-2018,IPL,Rajasthan Royals,Royal Challengers Bengaluru,Delhi,IS Bindra Stadium,Star Sports,Late,5.67,7.26,848519,0.336,95,0.884,2947,Auto,Jersey front,1.89,77.13,39.81
IPL2018-09566,10-04-2018,IPL,Mumbai Indians,Rajasthan Royals,Mumbai,M. A. Chidambaram Stadium,Star Sports,Prime,8.03,9.44,1065891,0.333,95,0.725,1157,Fintech,Jersey sleeve,4.92,111.09,21.58
IPL2018-09567,19-04-2018,IPL,Chennai Super Kings,Mumbai Indians,Chandigarh,Arun Jaitley Stadium,Star Sports,Prime,9.27,9.97,1315464,0.415,95,0.696,1667,Auto,Jersey sleeve,3.2,128.31,39.1
IPL2018-09568,04-04-2018,IPL,Delhi Capitals,Punjab Kings,Ahmedabad,Arun Jaitley Stadium,Viacom18 / JioCinema,Prime,7.01,7.86,755208,0.458,95,0.87,1698,Fintech,Broadcast L-band,6.07,90.27,13.87
IPL2018-09569,19-04-2018,IPL,Mumbai Indians,Punjab Kings,Chennai,Narendra Modi Stadium,DD Sports,Prime,7.11,7.39,672548,0.477,95,0.65,3987,BFSI,On-ground signage,2.75,86.87,30.59
IPL2018-09570,22-04-2018,IPL,Punjab Kings,Lucknow Super Giants,Kolkata,Rajiv Gandhi Intl. Stadium,Viacom18 / JioCinema,Late,4.43,6.03,480457,0.353,95,0.447,3265,Telecom,LED perimeter,9.13,50.27,4.51
IPL2018-09571,25-05-2018,IPL,Sunrisers Hyderabad,Kolkata Knight Riders,Jaipur,Narendra Modi Stadium,Viacom18 / JioCinema,Prime,7.61,8.96,1229610,0.182,95,0.778,3525,Beverages,Presenter title,3.05,104.34,33.21
IPL2018-09572,21-03-2018,IPL,Gujarat Titans,Royal Challengers Bengaluru,Lucknow,Arun Jaitley Stadium,Viacom18 / JioCinema,Late,4.87,5.61,777083,0.401,95,0.421,2721,Fintech,Digital overlay,6.36,53.51,7.41
IPL2018-09573,05-04-2018,IPL,Royal Challengers Bengaluru,Rajasthan Royals,Kolkata,Wankhede Stadium,DD Sports,Prime,8.38,9.3,1253160,0.563,95,0.76,2010,Beverages,LED perimeter,5.17,115.91,21.42
IPL2018-09574,09-06-2018,IPL,Sunrisers Hyderabad,Chennai Super Kings,Chandigarh,Rajiv Gandhi Intl. Stadium,DD Sports,Prime,7.53,8.79,1225126,0.406,95,0.706,3688,Auto,Presenter title,4.27,103.52,23.24
IPL2018-09575,10-04-2018,IPL,Chennai Super Kings,Sunrisers Hyderabad,Kolkata,Sawai Mansingh Stadium,Viacom18 / JioCinema,Prime,7.3,9.9,1343173,0.442,95,0.583,3018,Telecom,LED perimeter,6.54,106.27,15.25
IPL2018-09576,10-04-2018,IPL,Delhi Capitals,Mumbai Indians,Mumbai,Narendra Modi Stadium,Star Sports,Prime,7.42,7.97,896956,0.26,95,0.607,3850,BFSI,Jersey sleeve,6.34,94.55,13.91
IPL2018-09577,04-04-2018,IPL,Kolkata Knight Riders,Chennai Super Kings,Hyderabad,Rajiv Gandhi Intl. Stadium,DD Sports,Afternoon,3.05,2.2,235643,0.466,95,0.673,860,BFSI,LED perimeter,3,26.51,7.84
IPL2018-09578,04-05-2018,IPL,Royal Challengers Bengaluru,Kolkata Knight Riders,Hyderabad,IS Bindra Stadium,Viacom18 / JioCinema,Afternoon,2.9,3.14,355222,0.5,95,0.695,3644,Gaming,Digital overlay,3.07,32.56,9.61
IPL2018-09579,25-03-2018,IPL,Mumbai Indians,Chennai Super Kings,Jaipur,Eden Gardens,Star Sports,Afternoon,3.57,3.11,358688,0.382,95,0.655,1102,Beverages,On-ground signage,4.17,32.83,6.87
IPL2018-09580,26-04-2018,IPL,Kolkata Knight Riders,Lucknow Super Giants,Chennai,M. A. Chidambaram Stadium,DD Sports,Afternoon,1.83,3.04,281412,0.567,95,0.635,2682,BFSI,Broadcast L-band,7.51,23.57,2.14
IPL2018-09581,16-06-2018,IPL,Rajasthan Royals,Delhi Capitals,Ahmedabad,Arun Jaitley Stadium,Star Sports,Prime,7.63,9.08,1148670,0.595,95,0.594,3519,EdTech,Broadcast L-band,4.4,103.06,22.42
IPL2018-09582,23-03-2018,IPL,Rajasthan Royals,Royal Challengers Bengaluru,Lucknow,Narendra Modi Stadium,Viacom18 / JioCinema,Prime,9.05,9.04,820742,0.705,95,0.789,1705,BFSI,Jersey sleeve,7.33,120.68,15.46
IPL2018-09583,04-05-2018,IPL,Punjab Kings,Delhi Capitals,Chennai,M. A. Chidambaram Stadium,DD Sports,Afternoon,2.51,2.97,236813,0.34,95,0.646,1842,Telecom,Presenter title,4,25.48,5.37
IPL2018-09584,29-03-2018,IPL,Punjab Kings,Mumbai Indians,Ahmedabad,IS Bindra Stadium,DD Sports,Prime,6.39,6.83,891708,0.485,95,0.591,1552,Auto,On-ground signage,2.38,74.37,30.25
IPL2018-09585,27-04-2018,IPL,Kolkata Knight Riders,Mumbai Indians,Mumbai,Arun Jaitley Stadium,DD Sports,Late,5.62,7.44,721087,0.308,95,0.942,3446,Consumer Goods,Jersey sleeve,1.65,77.35,45.88
IPL2018-09586,25-04-2018,IPL,Lucknow Super Giants,Rajasthan Royals,Lucknow,Narendra Modi Stadium,DD Sports,Prime,8.34,9.93,1022861,0.523,95,0.509,676,E-commerce,Jersey front,4.56,116.11,24.46
IPL2018-09587,06-05-2018,IPL,Punjab Kings,Sunrisers Hyderabad,Ahmedabad,Arun Jaitley Stadium,DD Sports,Afternoon,1.73,2.08,203845,0.509,95,0.487,1043,BFSI,Jersey sleeve,2.54,18.31,6.21
IPL2018-09588,07-04-2018,IPL,Mumbai Indians,Kolkata Knight Riders,Delhi,Arun Jaitley Stadium,Viacom18 / JioCinema,Prime,9.83,10.8,1315071,0.22,95,0.866,2441,Fintech,Jersey sleeve,4.81,148.24,29.82
IPL2018-09589,08-04-2018,IPL,Gujarat Titans,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,Star Sports,Afternoon,2.89,2.19,210282,0.483,95,0.469,2029,Beverages,Jersey sleeve,3.67,24.69,5.73
IPL2018-09590,07-05-2018,IPL,Sunrisers Hyderabad,Chennai Super Kings,Lucknow,BRSABV Ekana Stadium,DD Sports,Prime,7.32,8.3,1070274,0.427,95,0.563,2343,Beverages,Digital overlay,2.66,93.25,34.06
IPL2018-09591,07-04-2018,IPL,Punjab Kings,Chennai Super Kings,Chennai,M. A. Chidambaram Stadium,DD Sports,Late,4.55,5.52,780967,0.309,95,0.611,1271,Consumer Goods,Jersey front,2.08,51.58,23.8
IPL2018-09592,11-05-2018,IPL,Royal Challengers Bengaluru,Delhi Capitals,Hyderabad,Eden Gardens,Star Sports,Prime,7.8,8.76,1234539,0.416,95,0.572,2025,Auto,Broadcast L-band,2.61,102.88,38.42
IPL2018-09593,20-03-2018,IPL,Gujarat Titans,Kolkata Knight Riders,Delhi,Rajiv Gandhi Intl. Stadium,Star Sports,Late,4.41,6.44,819928,0.698,95,0.841,1528,Beverages,Broadcast L-band,1.93,59.7,29.93
IPL2018-09594,23-04-2018,IPL,Mumbai Indians,Chennai Super Kings,Ahmedabad,BRSABV Ekana Stadium,DD Sports,Prime,11.08,11.25,1688569,0.52,95,0.519,2455,Consumer Goods,Jersey sleeve,2.07,159.43,76.02
IPL2018-09595,09-05-2018,IPL,Royal Challengers Bengaluru,Rajasthan Royals,Chennai,BRSABV Ekana Stadium,Star Sports,Late,5.8,7.42,753887,0.352,95,0.814,965,Fintech,Jersey sleeve,0.92,75.02,80.54
IPL2018-09596,14-04-2018,IPL,Punjab Kings,Sunrisers Hyderabad,Delhi,Wankhede Stadium,Star Sports,Prime,7.78,9.63,1266495,0.411,95,0.575,964,E-commerce,Jersey front,1.08,109.01,99.94
IPL2018-09597,27-05-2018,IPL,Kolkata Knight Riders,Royal Challengers Bengaluru,Ahmedabad,Rajiv Gandhi Intl. Stadium,Viacom18 / JioCinema,Afternoon,3.38,2.26,312921,0.219,95,0.914,1277,BFSI,Jersey front,3.55,32.49,8.15
IPL2018-09598,08-04-2018,IPL,Sunrisers Hyderabad,Punjab Kings,Ahmedabad,Arun Jaitley Stadium,Star Sports,Prime,7.67,8.92,873238,0.321,95,0.926,2805,E-commerce,Jersey front,9.11,109.45,11.01
IPL2018-09599,23-04-2018,IPL,Kolkata Knight Riders,Sunrisers Hyderabad,Chandigarh,M. A. Chidambaram Stadium,Star Sports,Prime,7.57,8.95,1172850,0.653,95,0.567,3158,Beverages,LED perimeter,3.73,102.89,26.58
IPL2018-09600,15-05-2018,IPL,Royal Challengers Bengaluru,Punjab Kings,Kolkata,IS Bindra Stadium,Star Sports,Late,5.42,6.84,624670,0.561,95,0.758,2583,Gaming,Digital overlay,3.66,69.62,18.02
IPL2018-09601,30-03-2018,IPL,Punjab Kings,Sunrisers Hyderabad,Delhi,Narendra Modi Stadium,DD Sports,Late,5.28,6.52,529555,0.505,95,0.887,972,E-commerce,On-ground signage,5.97,66.41,10.12
IPL2018-09602,18-05-2018,IPL,Lucknow Super Giants,Gujarat Titans,Mumbai,Rajiv Gandhi Intl. Stadium,Viacom18 / JioCinema,Late,5.01,5.81,744966,0.498,95,0.444,1636,Auto,Jersey sleeve,3.62,55.08,14.22
IPL2018-09603,25-04-2018,IPL,Lucknow Super Giants,Chennai Super Kings,Lucknow,Arun Jaitley Stadium,Star Sports,Late,4.62,6.33,560404,0.621,95,0.741,1828,BFSI,Presenter title,3.58,60.45,15.89
IPL2018-09604,04-04-2018,IPL,Mumbai Indians,Delhi Capitals,Chandigarh,BRSABV Ekana Stadium,Viacom18 / JioCinema,Prime,6.56,8.02,797079,0.489,95,0.986,2843,BFSI,LED perimeter,1.67,89.42,52.54
IPL2018-09605,17-04-2018,IPL,Gujarat Titans,Chennai Super Kings,Chennai,Wankhede Stadium,Star Sports,Prime,7.69,7.5,1148444,0.417,95,0.618,3153,BFSI,Broadcast L-band,3.28,91.12,26.78
IPL2018-09606,02-04-2018,IPL,Sunrisers Hyderabad,Kolkata Knight Riders,Delhi,M. A. Chidambaram Stadium,Star Sports,Afternoon,2.47,2.84,243118,0.44,95,0.837,1373,Telecom,Broadcast L-band,2.47,25.71,9.41
IPL2018-09607,02-05-2018,IPL,Rajasthan Royals,Chennai Super Kings,Chennai,BRSABV Ekana Stadium,Viacom18 / JioCinema,Late,5.58,5.48,793671,0.419,95,0.878,2492,Telecom,On-ground signage,3.1,64.03,19.65
IPL2018-09608,12-04-2018,IPL,Punjab Kings,Kolkata Knight Riders,Jaipur,Eden Gardens,Star Sports,Prime,7.18,7.9,855525,0.418,95,0.846,1062,EdTech,Broadcast L-band,2.56,94.76,36.02
IPL2018-09609,10-04-2018,IPL,Mumbai Indians,Sunrisers Hyderabad,Kolkata,Eden Gardens,DD Sports,Prime,7.48,9.64,1303514,0.655,95,0.97,4151,Auto,Jersey front,2.57,114.29,43.47
IPL2018-09610,03-05-2018,IPL,Kolkata Knight Riders,Delhi Capitals,Ahmedabad,M. A. Chidambaram Stadium,Viacom18 / JioCinema,Prime,7.23,7.82,864117,0.324,95,0.86,1164,EdTech,Presenter title,2.99,91.12,29.47
IPL2018-09611,13-04-2018,IPL,Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,Wankhede Stadium,Viacom18 / JioCinema,Late,5.29,6.35,674904,0.39,95,0.96,3153,Fintech,Jersey front,3.6,66.91,17.59
IPL2018-09612,18-04-2018,IPL,Rajasthan Royals,Punjab Kings,Delhi,Narendra Modi Stadium,Viacom18 / JioCinema,Prime,7.56,8.36,922128,0.232,95,0.539,2142,E-commerce,Jersey front,2.05,95.46,45.57
IPL2018-09613,16-04-2018,IPL,Rajasthan Royals,Kolkata Knight Riders,Chandigarh,Sawai Mansingh Stadium,DD Sports,Late,4.63,6.22,780930,0.572,95,0.755,758,Telecom,On-ground signage,2.89,59.27,19.51
IPL2018-09614,21-03-2018,IPL,Mumbai Indians,Lucknow Super Giants,Chandigarh,Eden Gardens,Viacom18 / JioCinema,Prime,7.77,8.04,665986,0.492,95,0.627,3247,Gaming,Broadcast L-band,3.15,98.46,30.26
IPL2018-09615,27-03-2018,IPL,Rajasthan Royals,Royal Challengers Bengaluru,Hyderabad,Wankhede Stadium,DD Sports,Prime,8.21,9.49,1208243,0.66,95,0.834,2585,Beverages,LED perimeter,3.58,117.1,31.71
IPL2018-09616,05-04-2018,IPL,Chennai Super Kings,Lucknow Super Giants,Kolkata,BRSABV Ekana Stadium,DD Sports,Late,4.9,5.56,502578,0.374,95,0.491,2591,BFSI,Presenter title,5.94,51.45,7.66
IPL2018-09617,06-04-2018,IPL,Punjab Kings,Lucknow Super Giants,Jaipur,Rajiv Gandhi Intl. Stadium,Star Sports,Afternoon,2.41,3.17,398337,0.356,95,0.508,843,Beverages,Jersey sleeve,5.61,25.61,3.57
IPL2018-09618,21-03-2018,IPL,Delhi Capitals,Mumbai Indians,Delhi,M. A. Chidambaram Stadium,Star Sports,Prime,7.03,8.38,843040,0.311,95,0.478,3358,E-commerce,Jersey front,5.72,89.45,14.64
IPL2018-09619,18-04-2018,IPL,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,IS Bindra Stadium,Star Sports,Prime,7.88,9.62,944737,0.506,95,0.561,1480,Gaming,Jersey front,4.83,109.35,21.64
IPL2018-09620,15-04-2018,IPL,Chennai Super Kings,Punjab Kings,Jaipur,M. A. Chidambaram Stadium,Star Sports,Afternoon,2.76,1.83,309702,0.409,95,0.512,4044,Consumer Goods,Jersey sleeve,13.5,24.25,0.8
IPL2018-09621,20-04-2018,IPL,Kolkata Knight Riders,Lucknow Super Giants,Delhi,Narendra Modi Stadium,Star Sports,Afternoon,1.85,2.38,283006,0.487,95,0.865,3480,Telecom,Broadcast L-band,3.59,23.67,5.59
IPL2018-09622,11-04-2018,IPL,Rajasthan Royals,Lucknow Super Giants,Mumbai,Sawai Mansingh Stadium,Star Sports,Prime,7.92,8.15,1062227,0.4,95,0.752,3773,Telecom,Jersey sleeve,2,101.9,49.95
IPL2018-09623,01-06-2018,IPL,Chennai Super Kings,Sunrisers Hyderabad,Ahmedabad,Narendra Modi Stadium,DD Sports,Afternoon,2.69,1.69,209841,0.623,95,0.623,1631,Consumer Goods,Jersey sleeve,8.24,21.23,1.58
IPL2018-09624,29-04-2018,IPL,Gujarat Titans,Royal Challengers Bengaluru,Jaipur,BRSABV Ekana Stadium,Star Sports,Prime,7.92,8.7,1074713,0.603,95,0.523,2572,Consumer Goods,On-ground signage,3.6,101.59,27.22
IPL2018-09625,07-06-2018,IPL,Delhi Capitals,Lucknow Super Giants,Kolkata,M. A. Chidambaram Stadium,Star Sports,Prime,6.99,8.53,682237,0.461,95,0.882,3701,Consumer Goods,LED perimeter,7.77,99.48,11.8
IPL2018-09626,30-03-2018,IPL,Royal Challengers Bengaluru,Kolkata Knight Riders,Chennai,Arun Jaitley Stadium,Viacom18 / JioCinema,Prime,8.16,8.51,1274459,0.577,95,0.928,3024,Beverages,On-ground signage,3.06,109.82,34.89
IPL2018-09627,10-04-2018,IPL,Delhi Capitals,Mumbai Indians,Delhi,IS Bindra Stadium,Star Sports,Prime,6.85,8.52,913967,0.435,95,0.912,2602,Consumer Goods,Presenter title,7.33,94.5,11.89
IPL2018-09628,07-04-2018,IPL,Gujarat Titans,Mumbai Indians,Lucknow,Wankhede Stadium,Star Sports,Late,4.1,6.42,527405,0.445,95,0.955,4116,Fintech,LED perimeter,11.17,60.88,4.45
IPL2018-09629,25-03-2018,IPL,Punjab Kings,Rajasthan Royals,Lucknow,Sawai Mansingh Stadium,DD Sports,Afternoon,3.05,1.89,321803,0.191,95,0.885,2219,Telecom,On-ground signage,1.63,27.72,16.01
IPL2018-09630,14-04-2018,IPL,Gujarat Titans,Royal Challengers Bengaluru,Kolkata,Rajiv Gandhi Intl. Stadium,DD Sports,Prime,7.19,9.83,923988,0.512,95,0.78,1668,Consumer Goods,Jersey sleeve,2.16,109.32,49.61
IPL2018-09631,20-03-2018,IPL,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,Wankhede Stadium,Viacom18 / JioCinema,Prime,7.19,8.28,1208853,0.454,95,0.658,1219,E-commerce,Digital overlay,4.89,92.11,17.84
IPL2018-09632,02-05-2018,IPL,Mumbai Indians,Chennai Super Kings,Chennai,IS Bindra Stadium,Star Sports,Afternoon,2.89,3.4,401937,0.556,95,0.574,2188,Beverages,Digital overlay,5.41,29.14,4.39
IPL2018-09633,21-05-2018,IPL,Chennai Super Kings,Delhi Capitals,Mumbai,M. A. Chidambaram Stadium,Star Sports,Late,4.22,5.42,667213,0.537,95,0.404,2679,E-commerce,Digital overlay,3.55,48.6,12.69
IPL2018-09634,13-04-2018,IPL,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,M. A. Chidambaram Stadium,DD Sports,Afternoon,2.58,1.51,172354,0.361,95,0.899,2509,Beverages,Digital overlay,3.65,25.36,5.95
IPL2018-09635,20-04-2018,IPL,Punjab Kings,Gujarat Titans,Ahmedabad,BRSABV Ekana Stadium,Star Sports,Prime,6.13,8.41,933837,0.428,95,0.662,4117,Fintech,LED perimeter,2.26,84.84,36.54
IPL2018-09636,22-05-2018,IPL,Lucknow Super Giants,Royal Challengers Bengaluru,Ahmedabad,BRSABV Ekana Stadium,Viacom18 / JioCinema,Late,5.45,6.34,581464,0.394,95,0.923,2250,Fintech,Jersey sleeve,6.18,68.6,10.1
IPL2018-09637,01-04-2018,IPL,Delhi Capitals,Mumbai Indians,Hyderabad,Narendra Modi Stadium,Viacom18 / JioCinema,Prime,7.92,7.92,1102087,0.576,95,0.593,601,Fintech,Presenter title,6.19,94.14,14.21
IPL2018-09638,25-03-2018,IPL,Delhi Capitals,Gujarat Titans,Mumbai,BRSABV Ekana Stadium,Viacom18 / JioCinema,Late,3.84,5.15,414690,0.64,95,0.603,3492,BFSI,On-ground signage,4.68,45.84,8.79
IPL2018-09639,20-03-2018,IPL,Chennai Super Kings,Punjab Kings,Hyderabad,M. A. Chidambaram Stadium,DD Sports,Afternoon,3.11,3,340765,0.547,95,0.413,2271,Telecom,Digital overlay,1.68,28.5,15.96
IPL2018-09640,03-04-2018,IPL,Sunrisers Hyderabad,Royal Challengers Bengaluru,Lucknow,Rajiv Gandhi Intl. Stadium,Viacom18 / JioCinema,Late,5.05,6.87,702898,0.689,95,0.691,2359,Auto,On-ground signage,3.74,62.85,15.8
IPL2018-09641,05-04-2018,IPL,Chennai Super Kings,Delhi Capitals,Mumbai,Sawai Mansingh Stadium,Viacom18 / JioCinema,Prime,7.8,8.1,1136461,0.514,95,0.693,1927,Telecom,Jersey sleeve,3.13,99.5,30.79
IPL2018-09642,04-05-2018,IPL,Chennai Super Kings,Punjab Kings,Chennai,Narendra Modi Stadium,Viacom18 / JioCinema,Prime,6.62,6.46,853896,0.334,95,0.793,1381,Gaming,Digital overlay,3.21,75.71,22.59
IPL2018-09643,27-03-2018,IPL,Kolkata Knight Riders,Mumbai Indians,Delhi,Wankhede Stadium,DD Sports,Prime,10.56,11.55,1535148,0.284,95,0.85,2348,Gaming,Jersey front,1.51,163.6,107.34
IPL2018-09644,24-03-2018,IPL,Chennai Super Kings,Punjab Kings,Hyderabad,Eden Gardens,Viacom18 / JioCinema,Prime,6.74,9.56,856950,0.341,95,0.608,888,Fintech,Digital overlay,2.52,97.23,37.58
IPL2018-09645,09-05-2018,IPL,Delhi Capitals,Punjab Kings,Hyderabad,Eden Gardens,Viacom18 / JioCinema,Prime,7.23,8.87,814618,0.396,95,0.956,2683,Consumer Goods,Digital overlay,3.62,105,28.01
IPL2018-09646,06-04-2018,IPL,Punjab Kings,Chennai Super Kings,Hyderabad,Eden Gardens,Star Sports,Afternoon,2.9,1.28,217482,0.37,95,0.674,3474,BFSI,Jersey sleeve,3.6,23.84,5.62
IPL2018-09647,20-04-2018,IPL,Punjab Kings,Rajasthan Royals,Mumbai,Eden Gardens,DD Sports,Prime,8.08,9.67,761948,0.457,95,0.744,1821,E-commerce,On-ground signage,3.22,115.05,34.73
IPL2018-09648,06-05-2018,IPL,Gujarat Titans,Mumbai Indians,Hyderabad,Eden Gardens,DD Sports,Prime,7.13,6.32,919717,0.429,95,0.756,1820,EdTech,Presenter title,2.53,79.45,30.4
IPL2018-09649,22-07-2018,IPL,Rajasthan Royals,Delhi Capitals,Delhi,Narendra Modi Stadium,DD Sports,Late,5.04,4.94,555202,0.46,95,0.926,3847,BFSI,Broadcast L-band,3.57,57.6,15.13
IPL2018-09650,26-04-2018,IPL,Rajasthan Royals,Lucknow Super Giants,Kolkata,Wankhede Stadium,Star Sports,Prime,7.6,8.4,708867,0.744,95,0.816,885,Consumer Goods,Jersey front,2.08,101.31,47.71
IPL2018-09651,04-04-2018,IPL,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow,Eden Gardens,Viacom18 / JioCinema,Afternoon,3.46,2.96,473687,0.556,95,0.612,2035,Telecom,Presenter title,4.15,33.04,6.96
IPL2018-09652,09-05-2018,IPL,Punjab Kings,Rajasthan Royals,Mumbai,BRSABV Ekana Stadium,Viacom18 / JioCinema,Prime,7.14,9.48,1278872,0.483,95,0.824,2048,Gaming,Digital overlay,4.34,105.42,23.29
IPL2018-09653,31-03-2018,IPL,Chennai Super Kings,Sunrisers Hyderabad,Chennai,Wankhede Stadium,DD Sports,Prime,6.64,8.87,1044702,0.578,95,0.936,3491,Gaming,Digital overlay,2.23,98.72,43.27
IPL2018-09654,21-05-2018,IPL,Delhi Capitals,Gujarat Titans,Ahmedabad,BRSABV Ekana Stadium,Viacom18 / JioCinema,Late,4.17,5.44,529675,0.354,95,0.893,3729,BFSI,On-ground signage,5.19,53.94,9.39
IPL2018-09655,03-04-2018,IPL,Delhi Capitals,Gujarat Titans,Chandigarh,Rajiv Gandhi Intl. Stadium,Viacom18 / JioCinema,Prime,6.03,7.51,789953,0.349,95,0.428,2688,Beverages,LED perimeter,2.3,70.99,29.87
IPL2018-09656,29-03-2018,IPL,Chennai Super Kings,Mumbai Indians,Lucknow,Wankhede Stadium,Star Sports,Afternoon,4.12,4.29,423916,0.561,95,0.44,3170,Beverages,Digital overlay,3.69,38.29,9.38
IPL2018-09657,18-04-2018,IPL,Royal Challengers Bengaluru,Rajasthan Royals,Chennai,BRSABV Ekana Stadium,Star Sports,Prime,8.27,8.75,1160232,0.451,95,0.807,3933,Fintech,Digital overlay,5.04,112.06,21.23
IPL2018-09658,25-04-2018,IPL,Sunrisers Hyderabad,Royal Challengers Bengaluru,Chennai,Narendra Modi Stadium,Star Sports,Prime,8.36,9.81,978875,0.466,95,0.989,747,Beverages,LED perimeter,3.27,123.26,36.69
IPL2018-09659,30-03-2018,IPL,Chennai Super Kings,Mumbai Indians,Delhi,BRSABV Ekana Stadium,DD Sports,Late,5.75,8.07,572396,0.314,95,0.76,2226,Auto,Presenter title,2.55,80.12,30.42
IPL2018-09660,05-04-2018,IPL,Sunrisers Hyderabad,Rajasthan Royals,Chandigarh,Arun Jaitley Stadium,DD Sports,Late,5.44,7.32,560691,0.394,95,0.661,4084,BFSI,Broadcast L-band,3.34,70.58,20.13
IPL2018-09661,28-04-2018,IPL,Lucknow Super Giants,Gujarat Titans,Jaipur,Sawai Mansingh Stadium,Viacom18 / JioCinema,Prime,7.33,8.63,1030660,0.402,95,0.749,928,Auto,Jersey front,4.77,99.5,19.86
IPL2018-09662,21-04-2018,IPL,Rajasthan Royals,Sunrisers Hyderabad,Chandigarh,Eden Gardens,Star Sports,Prime,8.42,10.56,1003270,0.393,95,0.673,3415,Beverages,Jersey front,4.03,125.39,30.11
IPL2018-09663,27-04-2018,IPL,Royal Challengers Bengaluru,Kolkata Knight Riders,Lucknow,Eden Gardens,DD Sports,Prime,7.79,8.92,803439,0.708,95,0.528,3903,BFSI,LED perimeter,2.65,99.81,36.66
IPL2018-09664,22-05-2018,IPL,Delhi Capitals,Punjab Kings,Chennai,Sawai Mansingh Stadium,DD Sports,Late,4.73,5.98,662834,0.705,95,0.568,3335,BFSI,On-ground signage,2.72,53.25,18.58
IPL2018-09665,24-04-2018,IPL,Royal Challengers Bengaluru,Chennai Super Kings,Delhi,Wankhede Stadium,Star Sports,Afternoon,3.47,3.58,377581,0.587,95,0.579,926,EdTech,Broadcast L-band,3.28,34.49,9.52
