match_id,date,home_team,away_team,tournament_phase,day_of_week,time_slot,city,broadcaster,past_viewership_avg_millions,viewership_tv_millions,viewership_digital_millions,total_viewership_millions,marquee_match,rivalry_match,weather_rain,ad_inventory_price_lakhs
IPL2018-07957,30-04-2018,Sunrisers Hyderabad,Gujarat Titans,League,Monday,Prime,Kolkata,DD Sports,10.28,9.1,10.37,19.47,0,0,0,130.29
IPL2018-07958,08-04-2018,Lucknow Super Giants,Gujarat Titans,League,Sunday,Prime,Delhi,DD Sports,7.97,9.31,7.17,16.48,0,0,0,114.75
IPL2018-07959,30-03-2018,Sunrisers Hyderabad,Rajasthan Royals,League,Friday,Late,Ahmedabad,Star Sports,5.84,4.51,6.52,11.03,0,0,0,44.06
IPL2018-07960,15-04-2018,Chennai Super Kings,Rajasthan Royals,League,Sunday,Late,Jaipur,DD Sports,7.59,6.46,8.54,15,0,0,0,70.66
IPL2018-07961,31-03-2018,Rajasthan Royals,Gujarat Titans,League,Saturday,Late,Chennai,DD Sports,6.83,5.76,8.02,13.78,0,0,0,59.72
IPL2018-07962,12-04-2018,Gujarat Titans,Lucknow Super Giants,League,Thursday,Afternoon,Lucknow,Star Sports,2.12,1.560667966,2.993665794,4.55,0,0,1,20.51
IPL2018-07963,19-04-2018,Royal Challengers Bangalore,Delhi Capitals,League,Thursday,Afternoon,Kolkata,Star Sports,3.5,3.87,3.66,7.53,0,0,0,37.79
IPL2018-07964,03-04-2018,Kolkata Knight Riders,Lucknow Super Giants,League,Tuesday,Late,Jaipur,Star Sports,4.71,4.38,5.68,10.06,0,0,0,42.62
IPL2018-07965,19-03-2018,Lucknow Super Giants,Royal Challengers Bangalore,Qualifier,Monday,Prime,Mumbai,Star Sports,11.66,10.7,11.51,22.21,0,0,0,216
IPL2018-07966,27-04-2018,Delhi Capitals,Kolkata Knight Riders,League,Friday,Late,Bengaluru,JioCinema,5.26,4.41,5.23,9.64,0,0,0,38.18
IPL2018-07967,04-04-2018,Kolkata Knight Riders,Royal Challengers Bangalore,League,Wednesday,Afternoon,Chennai,Star Sports,2.29,2.99,2.55,5.54,0,0,0,27.87
IPL2018-07968,19-04-2018,Kolkata Knight Riders,Royal Challengers Bangalore,League,Thursday,Afternoon,Ahmedabad,DD Sports,1.95,2.35,2.73,5.08,0,0,0,21.96
IPL2018-07969,13-04-2018,Rajasthan Royals,Royal Challengers Bangalore,League,Friday,Prime,Delhi,Star Sports,10.48,8.96,11.45,20.41,0,0,0,164.22
IPL2018-07970,12-06-2018,Gujarat Titans,Kolkata Knight Riders,League,Tuesday,Afternoon,Jaipur,Star Sports,2.66,2.985050425,3.535627666,6.52,0,0,1,28.03
IPL2018-07971,17-04-2018,Punjab Kings,Mumbai Indians,League,Tuesday,Prime,Mumbai,DD Sports,8.2,8.75,8.44,17.19,0,0,0,109.85
IPL2018-07972,12-05-2018,Mumbai Indians,Kolkata Knight Riders,League,Saturday,Afternoon,Mumbai,Star Sports,3.6,4.28,3.49,7.77,1,0,0,35.86
IPL2018-07973,09-04-2018,Delhi Capitals,Rajasthan Royals,League,Monday,Late,Kolkata,JioCinema,4.88,4.65,6.13,10.78,0,0,0,44.66
IPL2018-07974,01-04-2018,Punjab Kings,Kolkata Knight Riders,League,Sunday,Afternoon,Delhi,JioCinema,2.36,2.06,1.66,3.72,0,0,0,15.92
IPL2018-07975,28-04-2018,Kolkata Knight Riders,Gujarat Titans,Qualifier,Saturday,Late,Lucknow,JioCinema,6.59,5.83,6.69,12.52,0,0,0,63.75
IPL2018-07976,03-04-2018,Chennai Super Kings,Kolkata Knight Riders,League,Tuesday,Late,Delhi,Star Sports,5.09,4.32,5.78,10.1,0,0,0,42.61
IPL2018-07977,06-05-2018,Punjab Kings,Chennai Super Kings,League,Sunday,Afternoon,Chandigarh,Star Sports,2.57,2.38,2.27,4.65,0,0,0,19.98
IPL2018-07978,27-03-2018,Lucknow Super Giants,Punjab Kings,League,Tuesday,Afternoon,Kolkata,JioCinema,2.5,2.92,0.82,3.74,0,0,0,18.45
IPL2018-07979,24-04-2018,Kolkata Knight Riders,Chennai Super Kings,League,Tuesday,Afternoon,Ahmedabad,Star Sports,1.17,1.93,0.95,2.88,0,0,0,13.42
IPL2018-07980,16-04-2018,Kolkata Knight Riders,Punjab Kings,League,Monday,Prime,Ahmedabad,JioCinema,9.16,8.31,9.13,17.44,0,0,0,112.47
IPL2018-07981,02-06-2018,Lucknow Super Giants,Chennai Super Kings,Final,Saturday,Late,Kolkata,JioCinema,19.66,17.6,21.04,38.64,1,0,0,219.39
IPL2018-07982,27-04-2018,Gujarat Titans,Punjab Kings,League,Friday,Afternoon,Ahmedabad,Star Sports,2.43,2.618223102,3.449801632,6.07,0,0,1,29.51
IPL2018-07983,14-04-2018,Mumbai Indians,Royal Challengers Bangalore,League,Saturday,Prime,Hyderabad,JioCinema,9.7,8.83,10.38,19.21,0,1,0,151.79
IPL2018-07984,08-05-2018,Mumbai Indians,Sunrisers Hyderabad,League,Tuesday,Prime,Jaipur,Star Sports,9.42,8.09,10.57,18.66,0,0,0,145.59
IPL2018-07985,19-03-2018,Delhi Capitals,Chennai Super Kings,Qualifier,Monday,Afternoon,Kolkata,JioCinema,3.22,3.16,2.76,5.92,0,0,0,35.73
IPL2018-07986,01-05-2018,Sunrisers Hyderabad,Kolkata Knight Riders,League,Tuesday,Late,Lucknow,DD Sports,5.55,4.98,6.96,11.94,0,0,0,56.57
IPL2018-07987,03-05-2018,Delhi Capitals,Sunrisers Hyderabad,League,Thursday,Afternoon,Chandigarh,Star Sports,2.8,2.51,3.65,6.16,0,0,0,23.22
IPL2018-07988,07-05-2018,Punjab Kings,Mumbai Indians,League,Monday,Prime,Ahmedabad,JioCinema,8.24,8.59,8.66,17.25,0,0,0,118.21
IPL2018-07989,05-05-2018,Chennai Super Kings,Kolkata Knight Riders,Qualifier,Saturday,Late,Chandigarh,JioCinema,7.93,6.17,8.2,14.37,0,0,0,82.15
IPL2018-07990,29-04-2018,Kolkata Knight Riders,Sunrisers Hyderabad,League,Sunday,Prime,Ahmedabad,DD Sports,10.83,9.49,10.13,19.62,0,0,0,129.3
IPL2018-07991,09-04-2018,Punjab Kings,Sunrisers Hyderabad,League,Monday,Late,Kolkata,Star Sports,5.41,4.98,6.41,11.39,0,0,0,45.61
IPL2018-07992,20-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Friday,Afternoon,Delhi,JioCinema,2.43,3.35,1.63,4.98,0,0,0,21.46
IPL2018-07993,05-04-2018,Chennai Super Kings,Punjab Kings,Qualifier,Thursday,Late,Chandigarh,JioCinema,5.33,6,5.24,11.24,0,0,0,60.63
IPL2018-07994,01-04-2018,Lucknow Super Giants,Punjab Kings,League,Sunday,Late,Delhi,Star Sports,6.16,4.66,6.11,10.77,0,0,0,45.52
IPL2018-07995,10-04-2018,Rajasthan Royals,Kolkata Knight Riders,Semi-Final,Tuesday,Afternoon,Lucknow,DD Sports,4.79,4.33,4.65,8.98,0,0,0,47.24
IPL2018-07996,13-04-2018,Gujarat Titans,Punjab Kings,Eliminator,Friday,Late,Delhi,Star Sports,6.63,6.7,6.25,12.95,0,0,0,64.62
IPL2018-07997,26-04-2018,Chennai Super Kings,Gujarat Titans,League,Thursday,Prime,Kolkata,JioCinema,9.2,8.95,9.63,18.58,0,0,0,146.16
IPL2018-07998,25-05-2018,Mumbai Indians,Chennai Super Kings,League,Friday,Late,Chandigarh,DD Sports,7.55,7.15,8.02,15.17,1,0,0,73.54
IPL2018-07999,11-05-2018,Chennai Super Kings,Gujarat Titans,League,Friday,Late,Hyderabad,DD Sports,5.05,3.58,6.68,10.26,0,0,0,47.49
IPL2018-08000,24-04-2018,Punjab Kings,Lucknow Super Giants,League,Tuesday,Prime,Delhi,Star Sports,9.14,7.44,10,17.44,0,0,0,118.97
IPL2018-08001,20-05-2018,Royal Challengers Bangalore,Delhi Capitals,League,Sunday,Prime,Delhi,DD Sports,9.99,8.46,11.22,19.68,0,0,0,132.66
IPL2018-08002,17-04-2018,Lucknow Super Giants,Delhi Capitals,League,Tuesday,Late,Hyderabad,Star Sports,4.78,6.09,4.27,10.36,0,0,0,48.14
IPL2018-08003,30-04-2018,Rajasthan Royals,Lucknow Super Giants,League,Monday,Late,Chennai,DD Sports,6.5,5.69,7.79,13.48,0,0,0,63.04
IPL2018-08004,09-04-2018,Delhi Capitals,Sunrisers Hyderabad,League,Monday,Prime,Jaipur,DD Sports,9.28,8.86,10,18.86,0,0,0,129.37
IPL2018-08005,16-04-2018,Delhi Capitals,Royal Challengers Bangalore,League,Monday,Prime,Delhi,Star Sports,9.01,9.26,9.13,18.39,0,0,0,146.13
IPL2018-08006,11-04-2018,Gujarat Titans,Delhi Capitals,League,Wednesday,Late,Chandigarh,DD Sports,5.77,5.78,6.39,12.17,0,0,0,53.01
IPL2018-08007,24-03-2018,Chennai Super Kings,Lucknow Super Giants,League,Saturday,Prime,Bengaluru,JioCinema,8.49,7.66,9.71,17.37,0,0,0,134.26
IPL2018-08008,24-03-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Saturday,Prime,Chennai,Star Sports,13.22,11.8,14.83,26.63,1,0,0,184.71
IPL2018-08009,26-03-2018,Kolkata Knight Riders,Gujarat Titans,Eliminator,Monday,Late,Bengaluru,DD Sports,7.32,6.48,8.21,14.69,0,0,0,82.89
IPL2018-08010,24-04-2018,Royal Challengers Bangalore,Mumbai Indians,League,Tuesday,Afternoon,Hyderabad,Star Sports,2.28,3.45,1.81,5.26,0,0,0,23.28
IPL2018-08011,26-05-2018,Kolkata Knight Riders,Delhi Capitals,League,Saturday,Afternoon,Chandigarh,DD Sports,1.89,1.87,1.39,3.26,0,0,0,13.78
IPL2018-08012,20-05-2018,Sunrisers Hyderabad,Rajasthan Royals,Semi-Final,Sunday,Prime,Kolkata,JioCinema,14.55,10.28912314,15.43731708,25.73,0,0,1,229.24
IPL2018-08013,30-04-2018,Rajasthan Royals,Lucknow Super Giants,League,Monday,Prime,Mumbai,JioCinema,9.42,7.95,10.2,18.15,0,0,0,124.5
IPL2018-08014,06-04-2018,Delhi Capitals,Mumbai Indians,League,Friday,Afternoon,Lucknow,JioCinema,2.04,2.19,1.96,4.15,0,0,0,16.43
IPL2018-08015,01-04-2018,Chennai Super Kings,Kolkata Knight Riders,League,Sunday,Late,Ahmedabad,Star Sports,4.6,4.21,6.09,10.3,0,0,0,48.66
IPL2018-08016,19-04-2018,Mumbai Indians,Lucknow Super Giants,League,Thursday,Afternoon,Lucknow,Star Sports,3.39,2.93,3.37,6.3,0,0,0,27.29
IPL2018-08017,06-04-2018,Punjab Kings,Royal Challengers Bangalore,League,Friday,Late,Ahmedabad,DD Sports,6.27,4.68,6.77,11.45,0,0,0,51.54
IPL2018-08018,25-03-2018,Mumbai Indians,Gujarat Titans,League,Sunday,Late,Kolkata,Star Sports,5.97,5.7,5.86,11.56,0,0,0,55.39
IPL2018-08019,30-03-2018,Sunrisers Hyderabad,Mumbai Indians,League,Friday,Afternoon,Delhi,DD Sports,2.98,3.5,2.78,6.28,0,0,0,24.17
IPL2018-08020,09-04-2018,Lucknow Super Giants,Royal Challengers Bangalore,League,Monday,Prime,Jaipur,DD Sports,10.5,8.54,11.12,19.66,0,0,0,139.44
IPL2018-08021,25-05-2018,Mumbai Indians,Gujarat Titans,League,Friday,Afternoon,Chandigarh,JioCinema,2.07,1.76,2.97,4.73,0,0,0,22.18
IPL2018-08022,23-03-2018,Sunrisers Hyderabad,Gujarat Titans,League,Friday,Afternoon,Hyderabad,DD Sports,4.13,3.61,3.53,7.14,0,0,0,33.33
IPL2018-08023,28-03-2018,Mumbai Indians,Lucknow Super Giants,League,Wednesday,Afternoon,Chennai,JioCinema,3.2,2.73,3.24,5.97,0,0,0,25.37
IPL2018-08024,11-04-2018,Delhi Capitals,Chennai Super Kings,League,Wednesday,Late,Ahmedabad,JioCinema,6.72,4.68,8.36,13.04,0,0,0,61.08
IPL2018-08025,03-04-2018,Lucknow Super Giants,Punjab Kings,League,Tuesday,Afternoon,Mumbai,DD Sports,2.61,2.9,1.97,4.87,0,0,0,24.37
IPL2018-08026,27-04-2018,Punjab Kings,Sunrisers Hyderabad,League,Friday,Prime,Bengaluru,JioCinema,8.54,8.96,9.99,18.95,0,0,0,155
IPL2018-08027,11-04-2018,Lucknow Super Giants,Royal Challengers Bangalore,League,Wednesday,Afternoon,Kolkata,DD Sports,3.2,4.38,2.22,6.6,0,0,0,32.59
IPL2018-08028,25-03-2018,Rajasthan Royals,Kolkata Knight Riders,League,Sunday,Afternoon,Bengaluru,DD Sports,1.56,1.83,1.93,3.76,0,0,0,15.77
IPL2018-08029,06-04-2018,Kolkata Knight Riders,Chennai Super Kings,Qualifier,Friday,Afternoon,Jaipur,Star Sports,1.58,2.79,1.41,4.2,0,0,0,22.03
IPL2018-08030,20-04-2018,Rajasthan Royals,Punjab Kings,League,Friday,Prime,Ahmedabad,DD Sports,9.37,9.3,9.53,18.83,0,0,0,133.03
IPL2018-08031,03-05-2018,Kolkata Knight Riders,Punjab Kings,League,Thursday,Late,Bengaluru,Star Sports,5.33,5.5,5.37,10.87,0,0,0,54.86
IPL2018-08032,28-03-2018,Gujarat Titans,Delhi Capitals,Qualifier,Wednesday,Afternoon,Bengaluru,JioCinema,3.97,3.92,3.64,7.56,0,0,0,39.49
IPL2018-08033,22-04-2018,Lucknow Super Giants,Delhi Capitals,League,Sunday,Late,Chennai,Star Sports,6.58,5.28,7.08,12.36,0,0,0,53.62
IPL2018-08034,10-04-2018,Gujarat Titans,Chennai Super Kings,League,Tuesday,Prime,Bengaluru,DD Sports,9.5,8.42,10.06,18.48,0,0,0,129.13
IPL2018-08035,19-05-2018,Lucknow Super Giants,Chennai Super Kings,Eliminator,Saturday,Prime,Chandigarh,JioCinema,10.17,9.71,10.1,19.81,0,0,0,196.56
IPL2018-08036,07-04-2018,Delhi Capitals,Lucknow Super Giants,League,Saturday,Late,Chandigarh,Star Sports,5.45,5.34,5.36,10.7,0,0,0,50.98
IPL2018-08037,26-03-2018,Kolkata Knight Riders,Delhi Capitals,League,Monday,Late,Mumbai,JioCinema,5.45,3.621415024,6.593159581,10.21,0,0,1,40.97
IPL2018-08038,03-04-2018,Mumbai Indians,Kolkata Knight Riders,League,Tuesday,Late,Hyderabad,Star Sports,7.12,6.8,7.38,14.18,1,0,0,59.07
IPL2018-08039,21-03-2018,Kolkata Knight Riders,Chennai Super Kings,Qualifier,Wednesday,Late,Chennai,JioCinema,6.38,6.55,6.84,13.39,0,0,0,63.79
IPL2018-08040,21-03-2018,Kolkata Knight Riders,Chennai Super Kings,League,Wednesday,Late,Chandigarh,Star Sports,4.98,4.33,6.61,10.94,0,0,0,42.75
IPL2018-08041,23-03-2018,Chennai Super Kings,Rajasthan Royals,League,Friday,Afternoon,Jaipur,Star Sports,3.3,2.26,3.01,5.27,0,0,0,21.98
IPL2018-08042,27-04-2018,Rajasthan Royals,Lucknow Super Giants,League,Friday,Afternoon,Ahmedabad,Star Sports,2.56,3.4,2.91,6.31,0,0,0,24.76
IPL2018-08043,24-04-2018,Delhi Capitals,Chennai Super Kings,Eliminator,Tuesday,Late,Chennai,Star Sports,7.47,7,8.3,15.3,0,0,0,87.98
IPL2018-08044,29-04-2018,Punjab Kings,Gujarat Titans,League,Sunday,Afternoon,Mumbai,DD Sports,3.23,3.21,3.94,7.15,0,0,0,32.71
IPL2018-08045,05-04-2018,Gujarat Titans,Royal Challengers Bangalore,League,Thursday,Late,Mumbai,Star Sports,7.11,5.44,8.7,14.14,0,0,0,56.36
IPL2018-08046,30-03-2018,Chennai Super Kings,Royal Challengers Bangalore,League,Friday,Late,Jaipur,Star Sports,8.26,6.22,8.34,14.56,1,0,0,56.93
IPL2018-08047,02-07-2018,Delhi Capitals,Royal Challengers Bangalore,Eliminator,Monday,Prime,Jaipur,Star Sports,11.55,9.543276957,13.69237429,23.24,0,0,1,204.16
IPL2018-08048,19-04-2018,Gujarat Titans,Rajasthan Royals,League,Thursday,Late,Bengaluru,Star Sports,7.27,6.771657673,7.404115472,14.18,0,0,1,56
IPL2018-08049,29-03-2018,Royal Challengers Bangalore,Mumbai Indians,League,Thursday,Prime,Lucknow,DD Sports,9.74,8.1,10.57,18.67,0,0,0,136
IPL2018-08050,31-05-2018,Delhi Capitals,Punjab Kings,League,Thursday,Afternoon,Delhi,DD Sports,3.27,3.67,3.15,6.82,0,0,0,26.12
IPL2018-08051,24-05-2018,Gujarat Titans,Delhi Capitals,League,Thursday,Late,Jaipur,JioCinema,5.06,5.24,4.6,9.84,0,0,0,49.96
IPL2018-08052,02-05-2018,Kolkata Knight Riders,Rajasthan Royals,League,Wednesday,Late,Jaipur,JioCinema,6.63,5.97,7.23,13.2,0,0,0,53.99
IPL2018-08053,12-04-2018,Delhi Capitals,Rajasthan Royals,League,Thursday,Afternoon,Chandigarh,Star Sports,3.5,3.03,3.43,6.46,0,0,0,24.46
IPL2018-08054,01-04-2018,Delhi Capitals,Lucknow Super Giants,League,Sunday,Late,Chandigarh,Star Sports,5.1,4.54,6.19,10.73,0,0,0,46.74
IPL2018-08055,07-04-2018,Rajasthan Royals,Mumbai Indians,League,Saturday,Late,Jaipur,JioCinema,4.59,4.598962951,5.246812627,9.85,0,0,1,43.85
IPL2018-08056,18-05-2018,Rajasthan Royals,Gujarat Titans,League,Friday,Prime,Delhi,Star Sports,9.92,9.17,11.31,20.48,0,0,0,141.8
IPL2018-08057,03-04-2018,Chennai Super Kings,Royal Challengers Bangalore,League,Tuesday,Afternoon,Mumbai,DD Sports,3.11,4.52,2.21,6.73,1,0,0,33.61
IPL2018-08058,27-03-2018,Lucknow Super Giants,Rajasthan Royals,Eliminator,Tuesday,Late,Ahmedabad,DD Sports,6.33,5.95,6.31,12.26,0,0,0,73.79
IPL2018-08059,01-05-2018,Lucknow Super Giants,Sunrisers Hyderabad,League,Tuesday,Afternoon,Hyderabad,Star Sports,3.33,2.33,4.01,6.34,0,0,0,23.55
IPL2018-08060,15-04-2018,Gujarat Titans,Delhi Capitals,Eliminator,Sunday,Prime,Delhi,Star Sports,11.8,10.4,12.31,22.71,0,0,0,183.72
IPL2018-08061,03-04-2018,Mumbai Indians,Kolkata Knight Riders,Semi-Final,Tuesday,Late,Kolkata,DD Sports,10.14,9.32,10.81,20.13,1,0,0,112.52
IPL2018-08062,05-04-2018,Kolkata Knight Riders,Lucknow Super Giants,League,Thursday,Late,Jaipur,DD Sports,5.95,5.06,6.35,11.41,0,0,0,45.52
IPL2018-08063,20-03-2018,Mumbai Indians,Chennai Super Kings,League,Tuesday,Prime,Bengaluru,DD Sports,11.93,11.91,12.59,24.5,1,0,0,168
IPL2018-08064,06-04-2018,Gujarat Titans,Royal Challengers Bangalore,League,Friday,Prime,Delhi,JioCinema,8.51,8.62,9.05,17.67,0,0,0,141.07
IPL2018-08065,14-05-2018,Kolkata Knight Riders,Rajasthan Royals,League,Monday,Prime,Delhi,JioCinema,8.52,8.45,9.72,18.17,0,0,0,132.18
IPL2018-08066,31-03-2018,Rajasthan Royals,Mumbai Indians,Qualifier,Saturday,Prime,Kolkata,Star Sports,9.74,8.324391797,11.50317816,19.83,0,0,1,156.91
IPL2018-08067,13-07-2018,Delhi Capitals,Lucknow Super Giants,League,Friday,Afternoon,Hyderabad,Star Sports,2.11,1.66,2.02,3.68,0,0,0,17.94
IPL2018-08068,15-04-2018,Rajasthan Royals,Chennai Super Kings,League,Sunday,Afternoon,Ahmedabad,JioCinema,2.34,2.17,3.63,5.8,0,0,0,24.55
IPL2018-08069,25-03-2018,Delhi Capitals,Royal Challengers Bangalore,League,Sunday,Late,Kolkata,JioCinema,6.59,6.49,6.86,13.35,0,0,0,50.37
IPL2018-08070,21-04-2018,Mumbai Indians,Delhi Capitals,Final,Saturday,Prime,Ahmedabad,Star Sports,31.15,29.72,33.25,62.97,1,0,0,561.61
IPL2018-08071,31-03-2018,Rajasthan Royals,Punjab Kings,League,Saturday,Late,Chennai,JioCinema,4.87,5.06,4.78,9.84,0,0,0,46.19
IPL2018-08072,02-05-2018,Lucknow Super Giants,Punjab Kings,League,Wednesday,Prime,Kolkata,JioCinema,8.25,7.6,8.96,16.56,0,0,0,105.87
IPL2018-08073,21-05-2018,Lucknow Super Giants,Chennai Super Kings,League,Monday,Afternoon,Hyderabad,DD Sports,3.07,2.55,2.24,4.79,0,0,0,24.1
IPL2018-08074,08-05-2018,Lucknow Super Giants,Mumbai Indians,League,Tuesday,Prime,Mumbai,Star Sports,9.53,8.34,10.36,18.7,0,0,0,120.03
IPL2018-08075,07-05-2018,Gujarat Titans,Royal Challengers Bangalore,League,Monday,Prime,Kolkata,Star Sports,9.02,8.2,10.57,18.77,0,0,0,151.18
IPL2018-08076,07-04-2018,Lucknow Super Giants,Gujarat Titans,League,Saturday,Prime,Chennai,Star Sports,9.68,8.85,9.41,18.26,0,0,0,150.1
IPL2018-08077,31-03-2018,Punjab Kings,Gujarat Titans,League,Saturday,Late,Bengaluru,Star Sports,5.67,5.45,5.54,10.99,0,0,0,46.35
IPL2018-08078,28-04-2018,Royal Challengers Bangalore,Mumbai Indians,League,Saturday,Afternoon,Ahmedabad,JioCinema,1.82,3.57,0.72,4.29,0,0,0,17.77
IPL2018-08079,01-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Sunday,Afternoon,Jaipur,JioCinema,3.71,3.66,4.62,8.28,0,0,0,36.07
IPL2018-08080,08-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Sunday,Afternoon,Hyderabad,JioCinema,2.43,2.942419959,2.094531486,5.04,0,0,1,24.18
IPL2018-08081,01-04-2018,Sunrisers Hyderabad,Lucknow Super Giants,League,Sunday,Afternoon,Chennai,Star Sports,2.46,3.4,1.64,5.04,0,0,0,24.88
IPL2018-08082,03-04-2018,Sunrisers Hyderabad,Gujarat Titans,Qualifier,Tuesday,Late,Delhi,JioCinema,6.96,5.57,7.39,12.96,0,0,0,71.84
IPL2018-08083,30-04-2018,Gujarat Titans,Punjab Kings,League,Monday,Late,Chandigarh,Star Sports,4.04,4.13,4.86,8.99,0,0,0,43.32
IPL2018-08084,02-04-2018,Sunrisers Hyderabad,Gujarat Titans,League,Monday,Afternoon,Chennai,Star Sports,3.01,2.81,3.65,6.46,0,0,0,29.36
IPL2018-08085,01-05-2018,Chennai Super Kings,Lucknow Super Giants,League,Tuesday,Late,Delhi,DD Sports,5.57,5.5,6.26,11.76,0,0,0,46.12
IPL2018-08086,20-05-2018,Punjab Kings,Mumbai Indians,League,Sunday,Prime,Jaipur,DD Sports,9.18,8.47,10.09,18.56,0,0,0,129.46
IPL2018-08087,05-04-2018,Kolkata Knight Riders,Sunrisers Hyderabad,Qualifier,Thursday,Late,Hyderabad,DD Sports,6.74,6.72,7.52,14.24,0,0,0,69.22
IPL2018-08088,29-03-2018,Delhi Capitals,Chennai Super Kings,League,Thursday,Late,Kolkata,DD Sports,5.96,5.9,4.95,10.85,0,0,0,42
IPL2018-08089,12-05-2018,Sunrisers Hyderabad,Chennai Super Kings,League,Saturday,Prime,Delhi,Star Sports,10.99,9.25,11.75,21,0,0,0,137.32
IPL2018-08090,23-04-2018,Gujarat Titans,Punjab Kings,League,Monday,Afternoon,Mumbai,Star Sports,3.17,2.56,2.99,5.55,0,0,0,27.43
IPL2018-08091,02-04-2018,Chennai Super Kings,Kolkata Knight Riders,Eliminator,Monday,Prime,Kolkata,DD Sports,10.12,10,10.61,20.61,0,0,0,176.97
IPL2018-08092,09-04-2018,Rajasthan Royals,Gujarat Titans,Final,Monday,Late,Hyderabad,JioCinema,19.81,19.13,21.66,40.79,1,0,0,192.87
IPL2018-08093,25-04-2018,Chennai Super Kings,Mumbai Indians,League,Wednesday,Prime,Jaipur,DD Sports,12.15,11.77,13.1,24.87,1,1,0,166.98
IPL2018-08094,24-03-2018,Delhi Capitals,Gujarat Titans,League,Saturday,Late,Kolkata,Star Sports,5.58,5.16,5.57,10.73,0,0,0,53.01
IPL2018-08095,07-06-2018,Royal Challengers Bangalore,Punjab Kings,League,Thursday,Afternoon,Jaipur,JioCinema,2.38,2.89,2.39,5.28,0,0,0,23.55
IPL2018-08096,09-05-2018,Royal Challengers Bangalore,Lucknow Super Giants,League,Wednesday,Afternoon,Kolkata,DD Sports,3.33,3.09,3.9,6.99,0,0,0,32.84
IPL2018-08097,16-04-2018,Punjab Kings,Royal Challengers Bangalore,League,Monday,Afternoon,Delhi,DD Sports,3.43,3.68,2.83,6.51,0,0,0,26.75
IPL2018-08098,04-06-2018,Delhi Capitals,Gujarat Titans,League,Monday,Afternoon,Jaipur,DD Sports,2.5,2.96,1.76,4.72,0,0,0,20.61
IPL2018-08099,27-05-2018,Mumbai Indians,Sunrisers Hyderabad,Eliminator,Sunday,Afternoon,Chennai,DD Sports,3.15,3.38,3.73,7.11,0,0,0,39.43
IPL2018-08100,12-04-2018,Rajasthan Royals,Punjab Kings,League,Thursday,Afternoon,Hyderabad,Star Sports,4.1,3.85,3.41,7.26,0,0,0,30.28
IPL2018-08101,10-04-2018,Punjab Kings,Mumbai Indians,League,Tuesday,Afternoon,Ahmedabad,Star Sports,3.07,3.38,3.58,6.96,0,0,0,33.88
IPL2018-08102,11-04-2018,Chennai Super Kings,Lucknow Super Giants,Qualifier,Wednesday,Afternoon,Hyderabad,Star Sports,2.89,3.61,2.29,5.9,0,0,0,33.71
IPL2018-08103,29-04-2018,Lucknow Super Giants,Sunrisers Hyderabad,League,Sunday,Late,Mumbai,DD Sports,5.39,5.38,6.48,11.86,0,0,0,49.07
IPL2018-08104,27-04-2018,Lucknow Super Giants,Delhi Capitals,League,Friday,Afternoon,Chennai,Star Sports,2.41,3.48,2.04,5.52,0,0,0,23.58
IPL2018-08105,21-03-2018,Punjab Kings,Royal Challengers Bangalore,League,Wednesday,Afternoon,Bengaluru,JioCinema,2.13,2.798018597,1.806001222,4.6,0,0,1,18.22
IPL2018-08106,25-04-2018,Royal Challengers Bangalore,Kolkata Knight Riders,League,Wednesday,Late,Chandigarh,Star Sports,5.35,4.8,6.53,11.33,0,0,0,47.28
IPL2018-08107,25-04-2018,Royal Challengers Bangalore,Mumbai Indians,League,Wednesday,Late,Lucknow,DD Sports,5.71,4.95,5.96,10.91,0,0,0,51.94
IPL2018-08108,11-04-2018,Rajasthan Royals,Gujarat Titans,League,Wednesday,Afternoon,Delhi,JioCinema,3.04,2.91,2.08,4.99,0,0,0,22.28
IPL2018-08109,17-04-2018,Gujarat Titans,Sunrisers Hyderabad,League,Tuesday,Afternoon,Chandigarh,Star Sports,3.76,3.21,3.17,6.38,0,0,0,26.74
IPL2018-08110,23-03-2018,Chennai Super Kings,Gujarat Titans,League,Friday,Afternoon,Hyderabad,Star Sports,3.05,2.23,3.71,5.94,0,0,0,27.2
IPL2018-08111,27-03-2018,Chennai Super Kings,Lucknow Super Giants,League,Tuesday,Prime,Chandigarh,JioCinema,10.41,8.3,10.7,19,0,0,0,122.59
IPL2018-08112,01-04-2018,Sunrisers Hyderabad,Mumbai Indians,League,Sunday,Prime,Chandigarh,DD Sports,9.12,7.78,9.65,17.43,0,0,0,134.52
IPL2018-08113,30-04-2018,Punjab Kings,Kolkata Knight Riders,League,Monday,Prime,Mumbai,Star Sports,9.06,8.05,9.14,17.19,0,0,0,139.38
IPL2018-08114,22-05-2018,Mumbai Indians,Sunrisers Hyderabad,Semi-Final,Tuesday,Afternoon,Ahmedabad,JioCinema,4.02,3.55,4.21,7.76,0,0,0,41.09
IPL2018-08115,28-04-2018,Delhi Capitals,Rajasthan Royals,League,Saturday,Afternoon,Delhi,Star Sports,3.76,3.68,4.17,7.85,0,0,0,32.05
